Ticker 1,Ticker 2,P-Value
HUM,LOW,0.0430
HUM,MSI,0.0125
HUM,OI,0.0359
HUM,PAYX,0.0246
HUM,PX,0.0283
HUM,ROST,0.0310
HUM,RSG,0.0436
HUM,SNA,0.0308
HUM,UNM,0.0382
IFF,L,0.0342
IFF,MO,0.0280
IFF,NI,0.0035
IFF,ORLY,0.0284
IFF,PPL,0.0060
IFF,TJX,0.0388
IFF,WEC,0.0309
IFF,XEL,0.0101
IFF,XRAY,0.0308
IP,KMX,0.0255
IP,MCD,0.0157
IP,MNST,0.0441
IP,OKE,0.0393
IP,PCAR,0.0109
IP,VRSN,0.0291
IP,WHR,0.0448
IPG,KIM,0.0369
IPG,KO,0.0202
IPG,KR,0.0090
IPG,KSS,0.0316
IPG,LEN,0.0205
IPG,LOW,0.0258
IPG,M,0.0484
IPG,MAS,0.0032
IPG,MRK,0.0198
IPG,MSI,0.0147
IPG,MUR,0.0024
IPG,NBR,0.0198
IPG,OXY,0.0049
IPG,PAYX,0.0336
IPG,PCAR,0.0128
IPG,PM,0.0465
IPG,PRU,0.0247
IPG,RSG,0.0000
IPG,SLM,0.0402
IPG,SWK,0.0372
IPG,V,0.0240
IPG,VRSN,0.0282
IPG,WM,0.0201
IR,LEG,0.0274
IR,PPG,0.0088
IR,PRU,0.0249
IR,S,0.0317
IRM,LEG,0.0022
ISRG,NOC,0.0072
ISRG,WAT,0.0304
ITW,KSS,0.0486
ITW,MSI,0.0464
ITW,MTB,0.0052
ITW,NTAP,0.0346
ITW,NUE,0.0178
ITW,PNC,0.0057
ITW,SRE,0.0383
ITW,USB,0.0121
ITW,ZION,0.0438
JBL,WU,0.0037
JCI,NRG,0.0097
JCI,SCHW,0.0219
JCI,UNH,0.0479
JCI,WU,0.0011
JPM,KLAC,0.0133
JPM,LH,0.0090
JPM,MPC,0.0220
JPM,RL,0.0345
JPM,TAP,0.0304
JPM,WU,0.0135
JPM,WYNN,0.0428
K,KEY,0.0184
K,KIM,0.0042
K,KSS,0.0314
K,LEG,0.0131
K,MCHP,0.0119
K,MTB,0.0137
K,NE,0.0239
K,NEE,0.0129
K,NTAP,0.0263
K,NUE,0.0138
K,PEG,0.0048
K,PGR,0.0212
K,PNC,0.0212
K,PPG,0.0223
K,PRU,0.0420
K,RF,0.0308
K,SEE,0.0386
K,SRE,0.0244
K,SUN,0.0029
K,TROW,0.0121
K,TXN,0.0177
K,TXT,0.0002
K,USB,0.0089
K,VNO,0.0447
K,ZION,0.0349
KEY,PNC,0.0456
KEY,RF,0.0001
KEY,SYY,0.0472
KIM,KO,0.0231
KIM,KSS,0.0420
KIM,LEG,0.0191
KIM,LEN,0.0134
KIM,RSG,0.0397
KIM,SRE,0.0327
KLAC,LH,0.0150
KLAC,TAP,0.0095
KMB,M,0.0426
KMB,MMC,0.0095
KMB,MS,0.0283
KMB,MTB,0.0302
KMB,NE,0.0249
KMB,NSC,0.0403
KMB,NTAP,0.0355
KMB,NWSA,0.0206
KMB,ORCL,0.0366
KMB,PGR,0.0156
KMB,PH,0.0365
KMB,PNC,0.0193
KMB,PWR,0.0333
KMB,QCOM,0.0485
KMB,R,0.0290
KMB,RF,0.0211
KMB,ROP,0.0292
KMB,ROST,0.0459
KMB,SPG,0.0445
KMB,SRE,0.0175
KMB,STT,0.0294
KMB,SYY,0.0312
KMB,TE,0.0179
KMB,TER,0.0366
KMB,TRIP,0.0412
KMB,TROW,0.0315
KMB,USB,0.0208
KMB,VLO,0.0414
KMB,VMC,0.0192
KMB,VNO,0.0407
KMB,WDC,0.0469
KMB,ZION,0.0178
KMI,KMX,0.0221
KMI,KO,0.0366
KMI,KR,0.0139
KMI,LEG,0.0359
KMI,LEN,0.0174
KMI,LH,0.0155
KMI,LLY,0.0014
KMI,LMT,0.0068
KMI,LOW,0.0170
KMI,LRCX,0.0159
KMI,LUV,0.0163
KMI,MA,0.0316
KMI,MAS,0.0300
KMI,MCD,0.0366
KMI,MCK,0.0084
KMI,MCO,0.0282
KMI,MDT,0.0368
KMI,MET,0.0420
KMI,MKC,0.0129
KMI,MMC,0.0213
KMI,MMM,0.0173
KMI,MNST,0.0420
KMI,MO,0.0389
KMI,MOS,0.0243
KMI,MPC,0.0189
KMI,MSFT,0.0219
KMI,MSI,0.0252
KMI,MU,0.0258
KMI,MUR,0.0343
KMI,NBR,0.0221
KMI,NDAQ,0.0472
KMI,NE,0.0494
KMI,NEE,0.0292
KMI,NEM,0.0251
KMI,NFLX,0.0142
KMI,NKE,0.0431
KMI,NOC,0.0345
KMI,NOV,0.0185
KMI,NRG,0.0149
KMI,NSC,0.0293
KMI,NTRS,0.0435
KMI,NU,0.0387
KMI,NUE,0.0229
KMI,NVDA,0.0348
KMI,NWL,0.0207
KMI,NWSA,0.0481
KMI,OI,0.0249
KMI,OKE,0.0227
KMI,OMC,0.0190
KMI,ORCL,0.0245
KMI,OXY,0.0319
KMI,PBI,0.0209
KMI,PCAR,0.0326
KMI,PCG,0.0075
KMI,PEG,0.0187
KMI,PEP,0.0042
KMI,PFE,0.0200
KMI,PFG,0.0207
KMI,PG,0.0080
KMI,PGR,0.0324
KMI,PH,0.0315
KMI,PHM,0.0494
KMI,PLD,0.0202
KMI,PM,0.0271
KMI,PNW,0.0238
KMI,PPG,0.0347
KMI,PPL,0.0167
KMI,PRU,0.0098
KMI,PSA,0.0037
KMI,PSX,0.0377
KMI,PWR,0.0243
KMI,R,0.0346
KMI,RF,0.0377
KMI,RHI,0.0175
KMI,RL,0.0141
KMI,ROK,0.0224
KMI,ROP,0.0397
KMI,RRC,0.0106
KMI,RSG,0.0371
KMI,S,0.0220
KMI,SBUX,0.0195
KMI,SCHW,0.0268
KMI,SE,0.0206
KMI,SHLD,0.0143
KMI,SHW,0.0084
KMI,SJM,0.0116
KMI,SLB,0.0132
KMI,SLM,0.0154
KMI,SO,0.0212
KMI,SPG,0.0411
KMI,SRE,0.0357
KMI,STI,0.0178
KMI,STT,0.0337
KMI,STX,0.0217
KMI,STZ,0.0308
KMI,SWK,0.0223
KMI,SYK,0.0219
KMI,SYY,0.0154
KMI,T,0.0166
KMI,TAP,0.0260
KMI,TDC,0.0405
KMI,TE,0.0492
KMI,TEL,0.0262
KMI,TGT,0.0126
KMI,THC,0.0381
KMI,TJX,0.0291
KMI,TMO,0.0441
KMI,TRIP,0.0340
KMI,TRV,0.0382
KMI,TSN,0.0103
KMI,TXN,0.0375
KMI,UNH,0.0158
KMI,UNP,0.0284
KMI,UPS,0.0120
KMI,URBN,0.0075
KMI,USB,0.0498
KMI,V,0.0307
KMI,VLO,0.0271
KMI,VMC,0.0243
KMI,VRSN,0.0155
KMI,VTR,0.0398
KMI,VZ,0.0177
KMI,WAT,0.0344
KMI,WDC,0.0235
KMI,WEC,0.0208
KMI,WHR,0.0369
KMI,WMT,0.0111
KMI,WU,0.0220
KMI,WY,0.0040
KMI,WYNN,0.0300
KMI,XEL,0.0195
KMI,XOM,0.0251
KMI,XRAY,0.0176
KMI,XRX,0.0239
KMI,XYL,0.0347
KMI,YUM,0.0193
KMX,MNST,0.0419
KMX,OKE,0.0446
KMX,SO,0.0132
KO,MRK,0.0329
KO,NWL,0.0005
KO,PCAR,0.0141
KO,PRU,0.0303
KO,RSG,0.0222
KO,STI,0.0148
KO,TDC,0.0295
KO,TROW,0.0488
KO,VNO,0.0275
KO,WHR,0.0299
KR,MRK,0.0050
KR,NBR,0.0004
KR,NOV,0.0080
KR,NWL,0.0425
KR,OMC,0.0037
KR,OXY,0.0267
KR,PM,0.0402
KR,PRU,0.0021
KR,RHI,0.0175
KR,S,0.0142
KR,SLB,0.0120
KR,STI,0.0135
KR,SWK,0.0442
KR,TDC,0.0149
KR,TGT,0.0102
KR,UPS,0.0069
KR,VNO,0.0445
KR,VRSN,0.0152
KR,WY,0.0084
KR,XRX,0.0180
KSS,MSI,0.0260
KSS,NTAP,0.0398
KSS,PAYX,0.0477
KSS,PHM,0.0415
KSS,SUN,0.0327
KSS,USB,0.0437
L,LH,0.0484
L,LRCX,0.0465
L,MKC,0.0206
L,MO,0.0013
L,NEM,0.0328
L,OKE,0.0374
L,SE,0.0058
L,SHLD,0.0462
L,UPS,0.0453
L,WU,0.0068
LEG,MAR,0.0242
LEG,MTB,0.0236
LEG,PCAR,0.0195
LEG,PPG,0.0022
LEG,PRU,0.0104
LEG,S,0.0125
LEG,TROW,0.0327
LEG,USB,0.0487
LEG,VNO,0.0175
LEG,YUM,0.0497
LEN,MSI,0.0150
LEN,MTB,0.0096
LEN,NBR,0.0367
LEN,PRU,0.0122
LEN,TROW,0.0317
LEN,USB,0.0196
LEN,ZION,0.0322
LH,LRCX,0.0037
LH,RL,0.0423
LH,WFC,0.0426
LH,WU,0.0279
LLY,MKC,0.0085
LLY,MMC,0.0230
LLY,MNST,0.0465
LLY,MO,0.0461
LLY,MSFT,0.0407
LLY,NDAQ,0.0326
LLY,NOV,0.0372
LLY,NRG,0.0415
LLY,OKE,0.0370
LLY,OMC,0.0495
LLY,ORLY,0.0115
LLY,PCG,0.0484
LLY,PG,0.0341
LLY,PM,0.0364
LLY,PWR,0.0364
LLY,R,0.0490
LLY,ROK,0.0109
LLY,SCHW,0.0265
LLY,SLB,0.0413
LLY,SYY,0.0117
LLY,TJX,0.0199
LLY,TRV,0.0446
LLY,UNH,0.0148
LLY,UNP,0.0316
LLY,URBN,0.0334
LLY,VFC,0.0377
LLY,VMC,0.0356
LLY,VRSN,0.0208
LLY,WMB,0.0382
LLY,WU,0.0297
LLY,XEL,0.0477
LMT,PSA,0.0190
LMT,SUN,0.0485
LMT,V,0.0363
LNC,MDT,0.0165
LNC,XYL,0.0428
LOW,MSI,0.0002
LRCX,STX,0.0017
LRCX,WDC,0.0360
LUV,MA,0.0022
LUV,MAR,0.0004
LUV,MAS,0.0026
LUV,MCD,0.0009
LUV,MCHP,0.0009
LUV,MCK,0.0026
LUV,MCO,0.0004
LUV,MDT,0.0027
LUV,MET,0.0410
LUV,MKC,0.0010
LUV,MMC,0.0005
LUV,MMM,0.0049
LUV,MNST,0.0024
LUV,MO,0.0022
LUV,MOS,0.0021
LUV,MRK,0.0028
LUV,MS,0.0003
LUV,MSFT,0.0001
LUV,MSI,0.0018
LUV,MTB,0.0017
LUV,MU,0.0007
LUV,NBR,0.0026
LUV,NDAQ,0.0002
LUV,NEM,0.0019
LUV,NFLX,0.0013
LUV,NI,0.0018
LUV,NKE,0.0020
LUV,NOC,0.0017
LUV,NRG,0.0005
LUV,NSC,0.0008
LUV,NTAP,0.0011
LUV,NTRS,0.0003
LUV,NU,0.0024
LUV,NUE,0.0015
LUV,NVDA,0.0001
LUV,NWSA,0.0012
LUV,OI,0.0029
LUV,OKE,0.0031
LUV,OMC,0.0024
LUV,ORCL,0.0001
LUV,ORLY,0.0024
LUV,PAYX,0.0028
LUV,PBI,0.0023
LUV,PCG,0.0019
LUV,PEG,0.0014
LUV,PEP,0.0024
LUV,PFG,0.0097
LUV,PG,0.0014
LUV,PGR,0.0009
LUV,PH,0.0005
LUV,PHM,0.0025
LUV,PLD,0.0038
LUV,PM,0.0025
LUV,PNC,0.0014
LUV,PNW,0.0020
LUV,PPL,0.0026
LUV,PRU,0.0037
LUV,PSA,0.0022
LUV,PWR,0.0002
LUV,PX,0.0029
LUV,QCOM,0.0038
LUV,R,0.0007
LUV,RF,0.0013
LUV,RHI,0.0025
LUV,RL,0.0008
LUV,ROK,0.0004
LUV,ROP,0.0019
LUV,ROST,0.0023
LUV,RSG,0.0026
LUV,S,0.0026
LUV,SBUX,0.0022
LUV,SCHW,0.0005
LUV,SE,0.0018
LUV,SEE,0.0031
LUV,SHLD,0.0014
LUV,SHW,0.0026
LUV,SJM,0.0004
LUV,SLB,0.0032
LUV,SNA,0.0020
LUV,SO,0.0026
LUV,SPG,0.0026
LUV,SRE,0.0015
LUV,STI,0.0026
LUV,STT,0.0007
LUV,STX,0.0011
LUV,STZ,0.0023
LUV,SUN,0.0014
LUV,SYK,0.0009
LUV,SYY,0.0009
LUV,T,0.0025
LUV,TAP,0.0005
LUV,TDC,0.0027
LUV,TEL,0.0009
LUV,TER,0.0013
LUV,TGT,0.0026
LUV,THC,0.0018
LUV,TJX,0.0019
LUV,TMO,0.0025
LUV,TROW,0.0012
LUV,TRV,0.0083
LUV,TSN,0.0386
LUV,TXN,0.0005
LUV,TXT,0.0020
LUV,UPS,0.0030
LUV,URBN,0.0004
LUV,V,0.0031
LUV,VFC,0.0027
LUV,VMC,0.0008
LUV,VRSN,0.0027
LUV,VZ,0.0024
LUV,WAT,0.0025
LUV,WDC,0.0010
LUV,WEC,0.0026
LUV,WFC,0.0013
LUV,WM,0.0027
LUV,WMB,0.0021
LUV,WMT,0.0013
LUV,WU,0.0004
LUV,WY,0.0023
LUV,WYNN,0.0017
LUV,XEL,0.0059
LUV,XRAY,0.0028
LUV,XRX,0.0028
LUV,XYL,0.0007
LUV,YUM,0.0032
M,PAYX,0.0319
M,SPG,0.0398
MA,MMM,0.0234
MA,NFLX,0.0169
MA,NRG,0.0171
MA,OKE,0.0279
MA,PBI,0.0154
MA,PCG,0.0371
MA,RHI,0.0338
MA,RL,0.0282
MA,SE,0.0015
MA,STZ,0.0368
MA,UNH,0.0119
MA,UPS,0.0294
MA,URBN,0.0242
MA,WU,0.0180
MA,WY,0.0420
MAR,NE,0.0459
MAR,SEE,0.0430
MAS,MSI,0.0323
MAS,OXY,0.0338
MAS,PCAR,0.0033
MAS,RSG,0.0242
MAT,SBUX,0.0456
MCD,MUR,0.0195
MCD,NBR,0.0250
MCD,NE,0.0176
MCD,NOV,0.0215
MCD,NWL,0.0032
MCD,OKE,0.0169
MCD,OXY,0.0381
MCD,PEG,0.0313
MCD,PPG,0.0197
MCD,PPL,0.0437
MCD,PRU,0.0108
MCD,RHI,0.0214
MCD,S,0.0346
MCD,SEE,0.0423
MCD,STI,0.0078
MCD,TDC,0.0055
MCD,TGT,0.0165
MCD,VFC,0.0459
MCD,VNO,0.0145
MCD,VTR,0.0089
MCD,VZ,0.0039
MCD,WAT,0.0279
MCD,WHR,0.0002
MCD,WY,0.0437
MCD,XRAY,0.0371
MCD,XRX,0.0092
MCK,MRK,0.0446
MCK,PM,0.0499
MCK,T,0.0487
MCK,TGT,0.0063
MCK,VRSN,0.0440
MCK,WMB,0.0008
MCO,PH,0.0484
MCO,ROK,0.0400
MCO,TRIP,0.0354
MET,MNST,0.0165
MET,MO,0.0443
MET,MOS,0.0367
MET,MRK,0.0070
MET,MSI,0.0186
MET,MTB,0.0422
MET,MU,0.0469
MET,MUR,0.0054
MET,NBR,0.0099
MET,NE,0.0057
MET,NEE,0.0205
MET,NEM,0.0499
MET,NFLX,0.0298
MET,NI,0.0266
MET,NKE,0.0294
MET,NOC,0.0476
MET,NOV,0.0057
MET,NRG,0.0397
MET,NTAP,0.0023
MET,NU,0.0467
MET,NWL,0.0064
MET,OI,0.0482
MET,OMC,0.0145
MET,ORLY,0.0319
MET,OXY,0.0006
MET,PAYX,0.0363
MET,PBI,0.0385
MET,PCAR,0.0005
MET,PCG,0.0446
MET,PEG,0.0426
MET,PEP,0.0359
MET,PFE,0.0039
MET,PGR,0.0264
MET,PM,0.0130
MET,PNC,0.0305
MET,PNW,0.0055
MET,PPG,0.0192
MET,PPL,0.0179
MET,PRGO,0.0483
MET,PSA,0.0199
MET,QCOM,0.0019
MET,RHI,0.0260
MET,ROST,0.0262
MET,RSG,0.0078
MET,S,0.0151
MET,SBUX,0.0270
MET,SCHW,0.0412
MET,SE,0.0426
MET,SEE,0.0019
MET,SHLD,0.0282
MET,SHW,0.0298
MET,SJM,0.0330
MET,SLB,0.0158
MET,SLM,0.0301
MET,SNA,0.0030
MET,SO,0.0430
MET,SPG,0.0167
MET,SRE,0.0215
MET,STI,0.0081
MET,SUN,0.0427
MET,SWK,0.0016
MET,T,0.0388
MET,TDC,0.0369
MET,TE,0.0051
MET,TER,0.0039
MET,TGT,0.0130
MET,TJX,0.0449
MET,TMO,0.0114
MET,TROW,0.0179
MET,TRV,0.0357
MET,TXT,0.0414
MET,UNH,0.0264
MET,UNM,0.0343
MET,UNP,0.0100
MET,UPS,0.0493
MET,URBN,0.0366
MET,USB,0.0247
MET,V,0.0267
MET,VFC,0.0036
MET,VNO,0.0000
MET,VRSN,0.0154
MET,VTR,0.0170
MET,VZ,0.0286
MET,WDC,0.0496
MET,WEC,0.0417
MET,WHR,0.0120
MET,WM,0.0086
MET,WMB,0.0305
MET,WMT,0.0458
MET,XEL,0.0390
MET,XOM,0.0468
MET,XRAY,0.0177
MET,XRX,0.0099
MET,YUM,0.0235
MET,ZION,0.0215
MKC,MMC,0.0321
MKC,MO,0.0445
MKC,MPC,0.0104
MKC,MS,0.0171
MKC,MSFT,0.0099
MKC,MU,0.0371
MKC,NDAQ,0.0332
MKC,NEM,0.0069
MKC,NOC,0.0069
MKC,NRG,0.0240
MKC,NSC,0.0185
MKC,NTRS,0.0335
MKC,NVDA,0.0292
MKC,NWSA,0.0426
MKC,ORCL,0.0135
MKC,ORLY,0.0493
MKC,PH,0.0233
MKC,PPL,0.0487
MKC,PWR,0.0057
MKC,R,0.0198
MKC,ROK,0.0350
MKC,SCHW,0.0391
MKC,SHLD,0.0387
MKC,STT,0.0127
MKC,STX,0.0071
MKC,SYY,0.0113
MKC,TAP,0.0291
MKC,TEL,0.0065
MKC,THC,0.0031
MKC,TJX,0.0049
MKC,TRV,0.0366
MKC,VLO,0.0268
MKC,VMC,0.0113
MKC,WDC,0.0099
MKC,WU,0.0304
MKC,WYNN,0.0258
MKC,XEL,0.0164
MKC,XYL,0.0489
MMC,MS,0.0402
MMC,MSFT,0.0228
MMC,NSC,0.0237
MMC,NVDA,0.0031
MMC,ORCL,0.0182
MMC,PWR,0.0121
MMC,R,0.0187
MMC,RF,0.0474
MMC,STT,0.0149
MMC,SYY,0.0036
MMC,VMC,0.0384
MMM,PBI,0.0166
MMM,PCG,0.0022
MMM,RHI,0.0445
MMM,SE,0.0427
MMM,STZ,0.0015
MNST,TRV,0.0025
MO,SE,0.0295
MO,TRV,0.0232
MOS,NRG,0.0043
MOS,UNH,0.0290
MOS,WU,0.0161
MPC,MS,0.0422
MPC,MU,0.0206
MPC,NOC,0.0461
MPC,NTRS,0.0472
MPC,ORCL,0.0163
MPC,ROK,0.0087
MPC,STX,0.0269
MPC,TAP,0.0369
MPC,THC,0.0121
MRK,MUR,0.0227
MRK,NBR,0.0018
MRK,NOV,0.0100
MRK,NWL,0.0104
MRK,OKE,0.0264
MRK,OXY,0.0246
MRK,PCAR,0.0019
MRK,PM,0.0035
MRK,PNW,0.0295
MRK,PPL,0.0385
MRK,PRU,0.0003
MRK,RSG,0.0008
MRK,S,0.0136
MRK,SLB,0.0217
MRK,STI,0.0155
MRK,T,0.0248
MRK,TDC,0.0093
MRK,TGT,0.0284
MRK,V,0.0133
MRK,VRSN,0.0079
MRK,VZ,0.0218
MRK,WEC,0.0327
MRK,WM,0.0149
MS,NSC,0.0412
MS,NTRS,0.0423
MS,NWSA,0.0138
MS,ORCL,0.0128
MS,PH,0.0462
MS,R,0.0332
MS,STX,0.0463
MS,SYY,0.0431
MS,VLO,0.0160
MS,XYL,0.0409
MSFT,PWR,0.0076
MSFT,ROK,0.0057
MSFT,STT,0.0445
MSFT,TAP,0.0388
MSI,PHM,0.0288
MSI,RSG,0.0405
MSI,SRE,0.0145
MSI,TROW,0.0231
MTB,NE,0.0098
MTB,NKE,0.0268
MTB,NTAP,0.0127
MTB,PHM,0.0356
MTB,PNC,0.0453
MTB,SEE,0.0114
MTB,SRE,0.0200
MTB,TER,0.0253
MTB,TXT,0.0117
MTB,USB,0.0245
MU,VLO,0.0048
MU,WDC,0.0443
MUR,NBR,0.0323
MUR,NWL,0.0351
MUR,OMC,0.0286
MUR,PCAR,0.0119
MUR,PEP,0.0182
MUR,PM,0.0352
MUR,PNW,0.0311
MUR,PRU,0.0018
MUR,RSG,0.0008
MUR,SEE,0.0456
MUR,TDC,0.0369
MUR,TROW,0.0211
MUR,V,0.0268
MUR,VNO,0.0412
MUR,WM,0.0074
NBR,OMC,0.0078
NBR,PRU,0.0036
NBR,RSG,0.0069
NBR,S,0.0282
NDAQ,ROK,0.0105
NDAQ,WU,0.0134
NE,NTAP,0.0055
NE,PGR,0.0441
NE,PNC,0.0039
NE,SEE,0.0209
NE,SUN,0.0484
NE,TROW,0.0047
NE,USB,0.0004
NE,VNO,0.0233
NE,ZION,0.0081
NEE,NEM,0.0477
NEE,NKE,0.0260
NEE,NOC,0.0431
NEE,NSC,0.0136
NEE,NTAP,0.0194
NEE,NTRS,0.0431
NEE,NU,0.0103
NEE,NUE,0.0013
NEE,NVDA,0.0112
NEE,OMC,0.0433
NEE,ORCL,0.0243
NEE,PAYX,0.0169
NEE,PCAR,0.0325
NEE,PEG,0.0160
NEE,PFG,0.0072
NEE,PGR,0.0174
NEE,PH,0.0282
NEE,PHM,0.0063
NEE,PNC,0.0156
NEE,PNW,0.0334
NEE,PWR,0.0276
NEE,R,0.0374
NEE,RF,0.0138
NEE,ROK,0.0343
NEE,ROP,0.0426
NEE,RRC,0.0320
NEE,RSG,0.0393
NEE,S,0.0405
NEE,SEE,0.0216
NEE,SHW,0.0348
NEE,SPG,0.0349
NEE,STT,0.0402
NEE,STX,0.0305
NEE,SUN,0.0036
NEE,SWK,0.0450
NEE,SYY,0.0374
NEE,TAP,0.0333
NEE,TEL,0.0363
NEE,TER,0.0422
NEE,THC,0.0279
NEE,TRIP,0.0355
NEE,TROW,0.0210
NEE,TXT,0.0001
NEE,UNM,0.0242
NEE,USB,0.0098
NEE,V,0.0375
NEE,VLO,0.0214
NEE,VMC,0.0349
NEE,VNO,0.0278
NEE,WAT,0.0439
NEE,WDC,0.0308
NEE,WM,0.0427
NEE,WYNN,0.0167
NEE,XOM,0.0021
NEE,XYL,0.0343
NEE,YUM,0.0476
NEE,ZION,0.0240
NFLX,NRG,0.0495
NFLX,UNH,0.0285
NFLX,WU,0.0408
NI,ORLY,0.0177
NI,PPL,0.0183
NI,RHI,0.0397
NI,UPS,0.0402
NI,WU,0.0440
NI,XRAY,0.0433
NKE,PCAR,0.0037
NKE,PFE,0.0079
NKE,PNC,0.0148
NKE,RF,0.0442
NKE,TROW,0.0127
NKE,USB,0.0181
NKE,ZION,0.0063
NOC,WAT,0.0229
NOV,NWL,0.0328
NOV,OKE,0.0423
NOV,OMC,0.0226
NOV,PG,0.0334
NOV,PM,0.0451
NOV,PRU,0.0092
NOV,RSG,0.0080
NOV,S,0.0054
NOV,SLB,0.0144
NOV,STI,0.0166
NOV,SWK,0.0352
NOV,T,0.0344
NOV,TDC,0.0499
NOV,TGT,0.0183
NOV,TMO,0.0467
NOV,UPS,0.0094
NOV,VFC,0.0362
NOV,VRSN,0.0118
NOV,WY,0.0027
NOV,XRX,0.0470
NRG,UNH,0.0243
NRG,WU,0.0045
NSC,NVDA,0.0015
NSC,ORCL,0.0060
NSC,PH,0.0157
NSC,WYNN,0.0322
NTAP,PNC,0.0337
NTAP,QCOM,0.0361
NTAP,SEE,0.0035
NTAP,SRE,0.0460
NTAP,USB,0.0039
NTAP,VNO,0.0238
NTRS,NWSA,0.0402
NTRS,ORCL,0.0076
NTRS,ROK,0.0408
NVDA,ORCL,0.0143
NVDA,PH,0.0467
NVDA,R,0.0444
NVDA,STT,0.0123
NVDA,SYY,0.0011
NVDA,WYNN,0.0462
NVDA,XYL,0.0454
NWL,PCAR,0.0480
NWL,STI,0.0023
NWL,VZ,0.0091
NWSA,ORCL,0.0155
NWSA,PH,0.0023
NWSA,R,0.0193
NWSA,ROK,0.0222
NWSA,STT,0.0241
NWSA,SYY,0.0426
NWSA,VLO,0.0410
NWSA,WFC,0.0053
NWSA,WYNN,0.0207
OKE,RHI,0.0011
OKE,SHLD,0.0135
OKE,UPS,0.0277
OMC,PCAR,0.0425
OMC,PRU,0.0039
OMC,RSG,0.0258
OMC,SLM,0.0382
OMC,V,0.0104
OMC,VRSN,0.0496
ORCL,PH,0.0448
ORCL,R,0.0258
ORCL,STT,0.0176
ORCL,STX,0.0217
ORCL,SYY,0.0017
ORCL,TEL,0.0250
ORCL,VLO,0.0139
ORCL,WYNN,0.0262
ORLY,PPL,0.0081
OXY,PCAR,0.0045
OXY,PEP,0.0035
OXY,PFE,0.0058
OXY,PGR,0.0404
OXY,PM,0.0140
OXY,PNW,0.0103
OXY,PPG,0.0310
OXY,PRU,0.0257
OXY,PX,0.0426
OXY,QCOM,0.0238
OXY,RSG,0.0013
OXY,S,0.0236
OXY,SWK,0.0001
OXY,T,0.0333
OXY,TDC,0.0281
OXY,TGT,0.0161
OXY,TMO,0.0047
OXY,TROW,0.0157
OXY,UNP,0.0158
OXY,V,0.0226
OXY,VFC,0.0209
OXY,VNO,0.0177
OXY,VRSN,0.0246
OXY,VZ,0.0261
OXY,WM,0.0074
PAYX,PHM,0.0136
PAYX,SYY,0.0339
PAYX,TER,0.0175
PCAR,PM,0.0145
PCAR,PPG,0.0393
PCAR,PRU,0.0249
PCAR,RSG,0.0056
PCAR,S,0.0328
PCAR,STI,0.0020
PCAR,SWK,0.0115
PCAR,T,0.0407
PCAR,TDC,0.0137
PCAR,TGT,0.0205
PCAR,TMO,0.0063
PCAR,TROW,0.0365
PCAR,VFC,0.0056
PCAR,VRSN,0.0229
PCAR,VZ,0.0295
PCAR,WHR,0.0128
PCAR,WM,0.0439
PCAR,WY,0.0289
PCAR,XRX,0.0332
PEG,PEP,0.0261
PEG,PFE,0.0258
PEG,PGR,0.0008
PEG,PHM,0.0112
PEG,PM,0.0448
PEG,PNC,0.0237
PEG,PPG,0.0228
PEG,PRU,0.0437
PEG,RF,0.0462
PEG,RRC,0.0303
PEG,RSG,0.0148
PEG,SEE,0.0346
PEG,SHW,0.0366
PEG,SLM,0.0429
PEG,SRE,0.0452
PEG,SUN,0.0140
PEG,SWK,0.0352
PEG,T,0.0482
PEG,TGT,0.0265
PEG,TMO,0.0453
PEG,TROW,0.0050
PEG,TXT,0.0157
PEG,UNM,0.0072
PEG,USB,0.0346
PEG,V,0.0101
PEG,VRSN,0.0496
PEG,WHR,0.0239
PEG,WM,0.0371
PEG,XOM,0.0414
PEG,YUM,0.0205
PEG,ZION,0.0366
PEP,RSG,0.0440
PEP,UNM,0.0254
PEP,V,0.0230
PFE,PFG,0.0497
PFE,PNW,0.0341
PFE,QCOM,0.0063
PFE,RSG,0.0413
PFE,SWK,0.0091
PFE,UNM,0.0451
PFE,WM,0.0487
PFG,PLD,0.0037
PFG,PSX,0.0162
PFG,QCOM,0.0158
PFG,SWK,0.0109
PFG,XOM,0.0150
PG,PPL,0.0266
PG,PWR,0.0191
PG,RHI,0.0261
PG,RL,0.0398
PG,ROK,0.0365
PG,S,0.0430
PG,SCHW,0.0262
PG,SE,0.0112
PG,SHLD,0.0129
PG,SLB,0.0127
PG,SO,0.0187
PG,STT,0.0201
PG,STX,0.0239
PG,SYY,0.0233
PG,TAP,0.0071
PG,TEL,0.0147
PG,THC,0.0188
PG,TJX,0.0357
PG,TSN,0.0466
PG,UNH,0.0239
PG,UPS,0.0368
PG,URBN,0.0311
PG,VRSN,0.0350
PG,WAT,0.0288
PG,WDC,0.0402
PG,WEC,0.0452
PG,WU,0.0067
PG,WY,0.0115
PG,WYNN,0.0463
PG,XEL,0.0339
PGR,PNC,0.0332
PGR,RF,0.0465
PGR,SRE,0.0231
PGR,TROW,0.0248
PGR,USB,0.0242
PH,R,0.0058
PH,STT,0.0069
PH,SYY,0.0343
PHM,RF,0.0224
PHM,USB,0.0339
PLD,QCOM,0.0082
PM,PRU,0.0399
PM,STI,0.0216
PNW,PPG,0.0423
PNW,PRU,0.0367
