Ticker 1,Ticker 2,P-Value
JPM,TEL,0.0361
JPM,UPS,0.0452
K,LMT,0.0130
KEY,PFG,0.0151
KEY,WAT,0.0306
KIM,MMM,0.0375
KIM,MTB,0.0394
KIM,SRE,0.0239
KLAC,L,0.0033
KLAC,LEG,0.0020
KLAC,LLY,0.0132
KLAC,MCK,0.0015
KLAC,NFLX,0.0002
KLAC,NTAP,0.0358
KLAC,NVDA,0.0166
KLAC,NWSA,0.0012
KLAC,PG,0.0241
KLAC,RL,0.0448
KLAC,RSG,0.0033
KLAC,STX,0.0164
KLAC,TEL,0.0228
KLAC,UPS,0.0373
KLAC,WHR,0.0320
KMB,RHI,0.0033
KMB,SE,0.0305
KMB,SLB,0.0149
KMB,SRE,0.0419
KMB,TXN,0.0155
KMI,PBI,0.0002
KMI,PEG,0.0314
KMX,MDT,0.0486
KMX,SNA,0.0445
KMX,STZ,0.0367
KO,LMT,0.0461
KO,NI,0.0031
KO,PBI,0.0444
KO,PPL,0.0307
KO,PSA,0.0191
KO,TXN,0.0279
KO,VTR,0.0496
KR,LOW,0.0335
KR,PWR,0.0422
KR,XOM,0.0342
KSS,M,0.0480
KSS,MO,0.0441
KSS,NI,0.0490
KSS,NOV,0.0200
KSS,NUE,0.0452
KSS,PCG,0.0362
KSS,PFG,0.0429
KSS,PNW,0.0177
KSS,SCHW,0.0126
KSS,SE,0.0488
KSS,TRIP,0.0072
KSS,XRX,0.0262
L,LEG,0.0152
L,LEN,0.0431
L,LLY,0.0101
L,MAS,0.0227
L,NFLX,0.0048
L,NU,0.0200
L,NWSA,0.0027
L,OI,0.0358
L,PH,0.0134
L,R,0.0170
L,ROST,0.0342
L,RSG,0.0070
L,S,0.0443
L,STI,0.0304
L,STX,0.0019
L,UNP,0.0376
L,UPS,0.0086
L,WDC,0.0415
L,WHR,0.0095
L,WM,0.0392
LEG,LLY,0.0158
LEG,MCK,0.0265
LEG,MMC,0.0264
LEG,NTAP,0.0108
LEG,NVDA,0.0076
LEG,NWSA,0.0392
LEG,PG,0.0396
LEG,PWR,0.0480
LEG,RSG,0.0343
LEG,STX,0.0490
LEG,TEL,0.0358
LEG,TJX,0.0353
LEG,WDC,0.0413
LEG,WMB,0.0239
LEN,MA,0.0096
LEN,MAS,0.0318
LEN,MOS,0.0475
LEN,NBR,0.0288
LEN,NFLX,0.0133
LEN,ORLY,0.0108
LEN,PH,0.0091
LEN,PHM,0.0343
LEN,RSG,0.0109
LEN,TEL,0.0486
LEN,V,0.0491
LH,NU,0.0433
LH,PAYX,0.0046
LH,S,0.0144
LH,SHW,0.0122
LH,SNA,0.0486
LH,SWK,0.0074
LH,UNH,0.0292
LH,UNP,0.0406
LH,VNO,0.0225
LH,WY,0.0246
LLY,MCO,0.0469
LLY,MMC,0.0070
LLY,NFLX,0.0233
LLY,NWSA,0.0121
LLY,PH,0.0493
LLY,RSG,0.0276
LLY,TJX,0.0306
LLY,UPS,0.0164
LMT,MMM,0.0010
LMT,MTB,0.0363
LMT,NEM,0.0455
LMT,NI,0.0091
LMT,PM,0.0055
LMT,PPL,0.0439
LMT,PSA,0.0049
LMT,SRE,0.0062
LNC,LOW,0.0426
LNC,MAS,0.0426
LNC,MCO,0.0495
LNC,MET,0.0023
LNC,MMM,0.0144
LNC,MS,0.0159
LNC,MU,0.0356
LNC,NRG,0.0193
LNC,NSC,0.0125
LNC,NTAP,0.0233
LNC,NTRS,0.0151
LNC,NVDA,0.0355
LNC,OKE,0.0267
LNC,PAYX,0.0238
LNC,PBI,0.0306
LNC,PEG,0.0401
LNC,PFG,0.0003
LNC,PH,0.0472
LNC,PM,0.0332
LNC,PNC,0.0353
LNC,PPL,0.0325
LNC,PRU,0.0270
LNC,PSX,0.0381
LNC,PWR,0.0463
LNC,QCOM,0.0248
LNC,R,0.0464
LNC,RF,0.0075
LNC,RL,0.0375
LNC,ROK,0.0417
LNC,RSG,0.0442
LNC,SBUX,0.0203
LNC,SCHW,0.0087
LNC,SHW,0.0373
LNC,SLM,0.0182
LNC,SPG,0.0302
LNC,STI,0.0204
LNC,STT,0.0175
LNC,STX,0.0377
LNC,T,0.0179
LNC,TDC,0.0052
LNC,TER,0.0409
LNC,TJX,0.0420
LNC,TMO,0.0459
LNC,TROW,0.0215
LNC,TSN,0.0355
LNC,TXN,0.0281
LNC,TXT,0.0367
LNC,UNM,0.0367
LNC,USB,0.0077
LNC,VLO,0.0262
LNC,VNO,0.0240
LNC,VRSN,0.0058
LNC,VZ,0.0332
LNC,WAT,0.0156
LNC,WDC,0.0271
LNC,WFC,0.0117
LNC,WMB,0.0201
LNC,WMT,0.0318
LNC,WYNN,0.0218
LNC,XRAY,0.0165
LNC,XYL,0.0158
LNC,ZION,0.0180
LOW,PAYX,0.0494
LOW,UNM,0.0184
LRCX,MCK,0.0126
LRCX,NBR,0.0337
LRCX,URBN,0.0001
LRCX,V,0.0417
LRCX,WHR,0.0443
M,SCHW,0.0290
MA,MAR,0.0091
MA,MAS,0.0012
MA,MOS,0.0096
MA,NBR,0.0079
MA,NFLX,0.0117
MA,NU,0.0167
MA,ORLY,0.0177
MA,PH,0.0025
MA,PHM,0.0034
MA,RL,0.0269
MA,RSG,0.0080
MA,S,0.0232
MA,SHW,0.0334
MA,STI,0.0353
MA,STX,0.0293
MA,SYK,0.0206
MA,UNP,0.0360
MAR,NBR,0.0402
MAR,ROP,0.0145
MAR,S,0.0317
MAR,SUN,0.0371
MAR,URBN,0.0059
MAR,V,0.0006
MAS,NFLX,0.0129
MAS,ORLY,0.0232
MAS,PH,0.0041
MAS,SHW,0.0387
MAT,SLB,0.0430
MAT,TGT,0.0283
MCD,MDT,0.0156
MCD,MUR,0.0428
MCD,NOV,0.0244
MCD,OXY,0.0027
MCD,SWK,0.0423
MCHP,MCK,0.0190
MCHP,MOS,0.0146
MCHP,MRK,0.0113
MCHP,MU,0.0325
MCHP,NBR,0.0046
MCHP,NUE,0.0430
MCHP,NWL,0.0192
MCHP,PCAR,0.0463
MCHP,PFE,0.0322
MCHP,PX,0.0238
MCHP,SBUX,0.0440
MCHP,STI,0.0430
MCHP,TE,0.0235
MCHP,URBN,0.0353
MCHP,VFC,0.0027
MCHP,WHR,0.0140
MCK,MU,0.0117
MCK,NKE,0.0325
MCK,NWSA,0.0015
MCK,QCOM,0.0387
MCK,UPS,0.0149
MCK,URBN,0.0369
MCK,WDC,0.0044
MCK,WHR,0.0262
MCO,NU,0.0254
MCO,NVDA,0.0298
MCO,PCG,0.0331
MCO,TJX,0.0274
MDT,OMC,0.0202
MET,MTB,0.0092
MET,VRSN,0.0461
MKC,PEP,0.0042
MMC,MOS,0.0044
MMC,NBR,0.0279
MMC,NFLX,0.0288
MMC,NKE,0.0237
MMC,NTAP,0.0476
MMC,NU,0.0020
MMC,NVDA,0.0172
MMC,OI,0.0291
MMC,PHM,0.0130
MMC,TJX,0.0413
MMC,UPS,0.0068
MMM,SRE,0.0036
MNST,PPG,0.0027
MNST,ROK,0.0295
MNST,TAP,0.0294
MNST,TDC,0.0257
MO,NI,0.0003
MO,PBI,0.0286
MO,PEG,0.0250
MO,PM,0.0251
MO,PSA,0.0412
MO,SO,0.0085
MO,SRE,0.0448
MO,TXN,0.0162
MOS,MSFT,0.0018
MOS,NBR,0.0063
MOS,NU,0.0259
MOS,NWL,0.0174
MOS,ORLY,0.0089
MOS,PCG,0.0270
MOS,PG,0.0322
MOS,PHM,0.0266
MOS,ROP,0.0037
MOS,SNA,0.0081
MOS,SYK,0.0339
MOS,TEL,0.0447
MOS,UNM,0.0334
MOS,UNP,0.0445
MOS,URBN,0.0138
MOS,V,0.0214
MOS,VMC,0.0392
MPC,PCAR,0.0449
MPC,TXT,0.0005
MPC,VRSN,0.0408
MPC,WHR,0.0252
MRK,MU,0.0105
MRK,NBR,0.0155
MRK,NKE,0.0483
MRK,OI,0.0356
MRK,PX,0.0414
MRK,QCOM,0.0101
MRK,S,0.0268
MRK,SBUX,0.0214
MRK,SLB,0.0348
MRK,STI,0.0486
MRK,TROW,0.0465
MRK,VRSN,0.0156
MRK,WDC,0.0230
MRK,WFC,0.0463
MRK,WHR,0.0253
MRK,WM,0.0145
MS,MTB,0.0471
MS,PBI,0.0492
MS,PPL,0.0440
MS,SRE,0.0496
MS,THC,0.0422
MS,TMO,0.0377
MS,TXN,0.0042
MS,VZ,0.0375
MSFT,NBR,0.0017
MSFT,ROP,0.0177
MSFT,URBN,0.0278
MSFT,V,0.0483
MSI,SO,0.0281
MSI,THC,0.0285
MTB,NDAQ,0.0105
MTB,PNC,0.0060
MTB,RF,0.0370
MTB,STT,0.0441
MU,WDC,0.0285
MU,WHR,0.0290
MU,WM,0.0306
MUR,NEM,0.0343
MUR,NI,0.0341
MUR,OMC,0.0071
MUR,PCG,0.0248
MUR,PM,0.0488
MUR,PNW,0.0255
MUR,PPL,0.0351
MUR,PSA,0.0192
MUR,SE,0.0094
MUR,SRE,0.0452
MUR,T,0.0493
MUR,VTR,0.0284
MUR,WEC,0.0205
MUR,XEL,0.0345
MUR,YUM,0.0500
NBR,NWL,0.0200
NBR,ORLY,0.0148
NBR,PCG,0.0044
NBR,PHM,0.0418
NBR,ROP,0.0067
NBR,SNA,0.0045
NBR,SYK,0.0084
NBR,TE,0.0228
NBR,TEL,0.0439
NBR,URBN,0.0209
NBR,V,0.0077
NBR,VFC,0.0472
NDAQ,PNC,0.0461
NDAQ,TDC,0.0485
NE,NEE,0.0490
NE,NEM,0.0394
NE,NOC,0.0235
NE,WEC,0.0176
NE,XEL,0.0146
NEM,WEC,0.0160
NFLX,NU,0.0078
NFLX,NVDA,0.0274
NFLX,NWSA,0.0300
NFLX,ORLY,0.0491
NFLX,PH,0.0091
NFLX,PHM,0.0144
NFLX,PWR,0.0148
NFLX,RL,0.0126
NFLX,RSG,0.0034
NFLX,STX,0.0105
NFLX,TEL,0.0042
NFLX,WM,0.0287
NI,PBI,0.0328
NI,PM,0.0035
NI,TXN,0.0275
NKE,NRG,0.0395
NKE,NTAP,0.0153
NKE,NU,0.0289
NKE,NVDA,0.0314
NKE,NWSA,0.0334
NKE,OKE,0.0335
NKE,ORCL,0.0427
NKE,ORLY,0.0439
NKE,PAYX,0.0404
NKE,PG,0.0500
NKE,PH,0.0434
NKE,PRU,0.0152
NKE,PWR,0.0396
NKE,R,0.0342
NKE,RSG,0.0442
NKE,TJX,0.0152
NKE,TXT,0.0366
NKE,UNM,0.0032
NKE,URBN,0.0495
NKE,WMB,0.0065
NKE,WMT,0.0286
NKE,XOM,0.0188
NOV,OMC,0.0161
NOV,ORCL,0.0424
NOV,ORLY,0.0473
NOV,PCG,0.0074
NOV,PNW,0.0413
NOV,SYK,0.0312
NOV,YUM,0.0143
NRG,OKE,0.0500
NSC,SYY,0.0139
NSC,USB,0.0425
NSC,WAT,0.0291
NTAP,NVDA,0.0170
NTAP,RSG,0.0298
NTAP,TEL,0.0401
NTAP,WMB,0.0289
NTRS,PFG,0.0483
NTRS,STT,0.0103
NTRS,T,0.0249
NTRS,TDC,0.0243
NTRS,TSN,0.0088
NTRS,WAT,0.0034
NU,ORLY,0.0031
NU,PWR,0.0218
NU,RSG,0.0023
NU,UNM,0.0131
NUE,PFE,0.0409
NUE,PX,0.0396
NUE,RHI,0.0481
NUE,S,0.0190
NUE,TRIP,0.0106
NUE,WEC,0.0169
NUE,XEL,0.0138
NVDA,PG,0.0285
NVDA,TEL,0.0244
NWL,RRC,0.0322
NWL,SNA,0.0413
NWL,URBN,0.0325
NWSA,OI,0.0139
NWSA,ROST,0.0172
NWSA,RSG,0.0238
NWSA,STX,0.0204
NWSA,UNP,0.0425
NWSA,UPS,0.0111
NWSA,URBN,0.0311
NWSA,WHR,0.0239
NWSA,WM,0.0356
OI,OKE,0.0303
OI,PAYX,0.0432
OI,PRU,0.0036
OI,PSX,0.0489
OI,R,0.0242
OI,ROP,0.0427
OI,ROST,0.0307
OI,SPG,0.0474
OI,TJX,0.0178
OI,TXT,0.0229
OI,UPS,0.0165
OI,WDC,0.0447
OI,WMB,0.0062
OKE,PAYX,0.0396
OKE,PBI,0.0400
OKE,PGR,0.0009
OKE,R,0.0114
OKE,STX,0.0406
OKE,THC,0.0435
OKE,TJX,0.0475
OKE,WMT,0.0397
OMC,OXY,0.0146
OMC,PSA,0.0396
OMC,SLB,0.0128
OMC,SO,0.0455
OMC,THC,0.0476
OMC,YUM,0.0478
ORCL,PCG,0.0106
ORCL,UNM,0.0420
ORLY,PH,0.0159
ORLY,PHM,0.0073
ORLY,PWR,0.0275
ORLY,RSG,0.0026
ORLY,S,0.0462
ORLY,SHW,0.0420
ORLY,SYK,0.0280
ORLY,UNM,0.0145
ORLY,UNP,0.0499
ORLY,UPS,0.0315
ORLY,WM,0.0320
OXY,PCG,0.0004
OXY,PSA,0.0404
OXY,SWK,0.0436
PAYX,PGR,0.0371
PAYX,PH,0.0193
PAYX,PHM,0.0230
PAYX,PRU,0.0298
PAYX,PWR,0.0408
PAYX,R,0.0031
PAYX,ROST,0.0229
PAYX,RSG,0.0476
PAYX,SHW,0.0008
PAYX,SPG,0.0123
PAYX,SWK,0.0267
PAYX,THC,0.0487
PAYX,TJX,0.0098
PAYX,UNM,0.0286
PAYX,UNP,0.0242
PAYX,UPS,0.0308
PAYX,VNO,0.0005
PAYX,WMB,0.0039
PAYX,WMT,0.0181
PBI,PEG,0.0104
PBI,PM,0.0164
PBI,SO,0.0012
PBI,SRE,0.0367
PBI,VTR,0.0153
PCAR,S,0.0471
PCAR,URBN,0.0378
PCG,PEG,0.0003
PCG,PFE,0.0392
PCG,PG,0.0089
PCG,PGR,0.0078
PCG,PH,0.0117
PCG,PHM,0.0017
PCG,PM,0.0185
PCG,PNC,0.0303
PCG,PNW,0.0071
PCG,PPL,0.0395
PCG,PRGO,0.0098
PCG,PSA,0.0022
PCG,R,0.0071
PCG,RHI,0.0238
PCG,RSG,0.0034
PCG,S,0.0295
PCG,SEE,0.0447
PCG,SHW,0.0076
PCG,SJM,0.0349
PCG,SLB,0.0058
PCG,SLM,0.0349
PCG,SO,0.0000
PCG,SPG,0.0269
PCG,SRE,0.0133
PCG,STI,0.0169
PCG,STX,0.0064
PCG,SWK,0.0017
PCG,TE,0.0433
PCG,TEL,0.0190
PCG,THC,0.0001
PCG,TJX,0.0099
PCG,TRIP,0.0340
PCG,TXN,0.0182
PCG,UNH,0.0135
PCG,UNM,0.0300
PCG,UNP,0.0327
PCG,UPS,0.0066
PCG,VNO,0.0076
PCG,VRSN,0.0387
PCG,VTR,0.0031
PCG,VZ,0.0146
PCG,WDC,0.0362
PCG,WHR,0.0120
PCG,WM,0.0167
PCG,WMB,0.0078
PCG,WMT,0.0219
PCG,XRAY,0.0386
PCG,XRX,0.0103
PEG,SO,0.0063
PEP,PFE,0.0457
PEP,PRU,0.0437
PEP,PSX,0.0350
PEP,PX,0.0459
PEP,R,0.0496
PEP,RHI,0.0376
PEP,ROP,0.0483
PEP,ROST,0.0387
PEP,RRC,0.0374
PEP,SE,0.0343
PEP,SLB,0.0316
PEP,STX,0.0479
PEP,SUN,0.0231
PEP,TE,0.0382
PEP,TXT,0.0326
PEP,URBN,0.0497
PEP,USB,0.0405
PEP,VLO,0.0372
PEP,VNO,0.0479
PEP,WDC,0.0494
PEP,WU,0.0206
PEP,XRX,0.0388
PEP,ZION,0.0452
PFE,ROP,0.0495
PFE,SNA,0.0342
PFE,TE,0.0042
PFE,VFC,0.0392
PFG,PNC,0.0324
PFG,RF,0.0218
PFG,SCHW,0.0058
PFG,TSN,0.0084
PFG,USB,0.0193
PFG,WAT,0.0193
PFG,ZION,0.0056
PG,PGR,0.0106
PG,PHM,0.0438
PG,PRGO,0.0479
PG,PWR,0.0126
PG,RSG,0.0152
PG,TER,0.0441
PG,THC,0.0008
PG,TJX,0.0400
PG,WMB,0.0110
PG,WMT,0.0101
PGR,R,0.0433
PGR,SPG,0.0112
PGR,STX,0.0478
PH,PHM,0.0157
PH,RSG,0.0105
PHM,RSG,0.0399
PM,PSA,0.0365
PM,SO,0.0371
PM,SRE,0.0179
PM,VTR,0.0049
PNW,TXN,0.0310
PNW,XRX,0.0391
PPG,RF,0.0366
PPG,S,0.0434
PPG,SCHW,0.0452
PPG,SEE,0.0423
PPG,SRE,0.0494
PPG,T,0.0392
PPG,TAP,0.0035
PPG,TDC,0.0364
PPG,TSN,0.0246
PPG,UNH,0.0461
PPG,VFC,0.0363
PPG,WEC,0.0497
PPG,XOM,0.0455
PPG,ZION,0.0312
PPL,T,0.0357
PRGO,R,0.0349
PRGO,ROP,0.0272
PRGO,ROST,0.0250
PRGO,STX,0.0401
PRGO,TJX,0.0173
PRGO,UPS,0.0330
PRGO,URBN,0.0500
PRGO,WHR,0.0252
PRGO,WMB,0.0190
PRGO,WMT,0.0311
PRU,UPS,0.0425
PRU,VRSN,0.0077
PSX,S,0.0147
PSX,SUN,0.0342
PSX,TXT,0.0094
PSX,WHR,0.0235
PWR,RSG,0.0484
PWR,TEL,0.0326
PWR,UNM,0.0408
QCOM,STI,0.0261
QCOM,VRSN,0.0297
QCOM,WFC,0.0323
QCOM,WHR,0.0303
QCOM,WM,0.0401
R,STX,0.0132
R,TJX,0.0087
R,UPS,0.0262
RF,TSN,0.0373
RHI,TXN,0.0211
RHI,XRX,0.0284
RL,STI,0.0072
RL,STX,0.0419
RL,SYK,0.0422
RL,TEL,0.0458
RL,WM,0.0097
ROK,ROST,0.0299
ROK,RRC,0.0265
ROK,RSG,0.0199
ROK,S,0.0202
ROK,SBUX,0.0294
ROK,SCHW,0.0102
ROK,SE,0.0136
ROK,SEE,0.0165
ROK,SHW,0.0296
ROK,SLM,0.0169
ROK,SO,0.0165
ROK,SPG,0.0258
ROK,SRE,0.0079
ROK,STI,0.0145
ROK,STX,0.0218
ROK,STZ,0.0292
ROK,SUN,0.0276
ROK,SYK,0.0377
ROK,T,0.0037
ROK,TAP,0.0026
ROK,TDC,0.0007
ROK,TE,0.0283
ROK,TER,0.0400
ROK,TGT,0.0087
ROK,THC,0.0197
ROK,TJX,0.0259
ROK,TMO,0.0209
ROK,TRIP,0.0195
ROK,TRV,0.0123
ROK,TSN,0.0044
ROK,TXN,0.0244
ROK,TXT,0.0254
ROK,UNH,0.0058
ROK,UNM,0.0301
ROK,UNP,0.0307
ROK,URBN,0.0393
ROK,USB,0.0125
ROK,V,0.0454
ROK,VFC,0.0180
ROK,VLO,0.0162
ROK,VMC,0.0386
ROK,VNO,0.0160
ROK,VRSN,0.0233
ROK,VTR,0.0258
ROK,VZ,0.0114
ROK,WAT,0.0076
ROK,WDC,0.0187
ROK,WEC,0.0163
ROK,WFC,0.0166
ROK,WM,0.0174
ROK,WMB,0.0150
ROK,WMT,0.0165
ROK,WU,0.0099
ROK,WYNN,0.0145
ROK,XEL,0.0179
ROK,XOM,0.0117
ROK,XRAY,0.0060
ROK,XYL,0.0194
ROK,ZION,0.0064
ROP,RSG,0.0328
ROP,S,0.0113
ROP,SJM,0.0227
ROP,SUN,0.0230
ROP,TE,0.0084
ROP,UNP,0.0425
ROP,URBN,0.0029
ROST,S,0.0379
ROST,SPG,0.0390
ROST,STX,0.0439
ROST,UNP,0.0056
ROST,UPS,0.0358
RRC,SBUX,0.0101
RRC,SEE,0.0071
RRC,SJM,0.0005
RRC,STZ,0.0383
RRC,URBN,0.0468
RRC,VFC,0.0021
RRC,WHR,0.0132
RRC,XEL,0.0006
RSG,TEL,0.0338
S,SHW,0.0208
S,SLM,0.0279
S,SNA,0.0381
S,SPG,0.0123
S,STI,0.0265
S,SUN,0.0023
S,SYK,0.0317
S,TE,0.0159
S,TRV,0.0097
S,TXT,0.0284
S,UNP,0.0056
S,UPS,0.0391
S,URBN,0.0330
S,V,0.0287
S,VZ,0.0419
S,WM,0.0326
SBUX,SLM,0.0457
SBUX,TEL,0.0427
SBUX,TER,0.0361
SBUX,TXT,0.0312
SBUX,URBN,0.0191
SBUX,VLO,0.0092
SBUX,VMC,0.0407
SBUX,VRSN,0.0145
SBUX,WDC,0.0149
SBUX,WFC,0.0170
SBUX,XEL,0.0319
SBUX,XOM,0.0376
SBUX,XYL,0.0322
SHW,STX,0.0305
SJM,UPS,0.0386
SLB,SLM,0.0071
SLB,SO,0.0026
SLB,SPG,0.0117
SLB,SRE,0.0030
SLB,STI,0.0092
SLB,STT,0.0279
SLB,STX,0.0145
SLB,SYK,0.0137
SLB,SYY,0.0155
SLB,T,0.0009
SLB,TDC,0.0485
SLB,TEL,0.0197
SLB,TER,0.0113
SLB,TGT,0.0192
SLB,THC,0.0043
SLB,TJX,0.0210
SLB,TMO,0.0088
SLB,TRV,0.0031
SLB,TXN,0.0017
SLB,UNH,0.0210
SLB,UNM,0.0429
SLB,UNP,0.0467
SLB,V,0.0455
SLB,VTR,0.0051
SLB,VZ,0.0029
SLB,WAT,0.0340
SLB,WDC,0.0257
SLB,WEC,0.0304
SLB,WFC,0.0212
SLB,WHR,0.0270
SLB,WM,0.0105
SLB,WMB,0.0190
SLB,WMT,0.0072
SLB,XYL,0.0036
SLB,YUM,0.0226
SLM,TRV,0.0301
SLM,WM,0.0480
SLM,XYL,0.0382
SNA,SWK,0.0282
SNA,TE,0.0192
SNA,UPS,0.0338
SNA,URBN,0.0481
SNA,V,0.0182
SNA,VFC,0.0273
SNA,VMC,0.0240
SNA,WHR,0.0404
SO,THC,0.0370
SO,WMT,0.0282
SPG,STI,0.0439
SPG,STX,0.0133
SPG,VZ,0.0198
SRE,STT,0.0209
SRE,T,0.0358
SRE,TXN,0.0148
SRE,VTR,0.0111
STI,TEL,0.0465
STI,TRV,0.0142
STI,WDC,0.0450
STI,WFC,0.0133
STI,WM,0.0079
STI,XYL,0.0355
STT,T,0.0088
STT,TMO,0.0047
STT,TSN,0.0425
STT,VTR,0.0390
STT,VZ,0.0444
STX,WHR,0.0449
STZ,VMC,0.0474
SUN,TE,0.0256
SUN,UNP,0.0385
SUN,UPS,0.0488
SUN,V,0.0366
SUN,WHR,0.0262
SWK,WMT,0.0475
SYK,TEL,0.0227
SYK,WM,0.0424
SYY,TGT,0.0123
SYY,WAT,0.0080
TDC,TSN,0.0170
TE,UPS,0.0411
TE,V,0.0239
TE,WHR,0.0335
TEL,THC,0.0169
TEL,URBN,0.0332
TEL,WDC,0.0481
TEL,WHR,0.0318
TEL,WM,0.0084
TER,THC,0.0116
TJX,UPS,0.0181
TJX,WMB,0.0315
TMO,TSN,0.0497
TROW,TRV,0.0105
TROW,TSN,0.0474
TROW,TXN,0.0211
TROW,TXT,0.0293
TROW,UNH,0.0330
TROW,UNM,0.0249
TROW,UNP,0.0363
TROW,UPS,0.0402
TROW,URBN,0.0280
TROW,USB,0.0256
TROW,V,0.0317
TROW,VFC,0.0298
TROW,VLO,0.0086
TROW,VMC,0.0217
TROW,VNO,0.0418
TROW,VRSN,0.0162
TROW,VTR,0.0414
TROW,VZ,0.0160
TROW,WAT,0.0236
TROW,WDC,0.0136
TROW,WEC,0.0397
TROW,WFC,0.0072
TROW,WHR,0.0282
TROW,WM,0.0106
TROW,WMB,0.0283
TROW,WMT,0.0253
TROW,WU,0.0213
TROW,WYNN,0.0497
TROW,XEL,0.0234
TROW,XOM,0.0185
TROW,XRAY,0.0294
TROW,XYL,0.0053
TROW,YUM,0.0121
TROW,ZION,0.0250
TRV,VZ,0.0012
TSN,WAT,0.0239
TXT,UPS,0.0146
TXT,VRSN,0.0434
TXT,WDC,0.0293
TXT,WHR,0.0078
TXT,WM,0.0292
UNH,VNO,0.0342
UNM,WMT,0.0379
UNP,UPS,0.0457
UNP,V,0.0212
UPS,URBN,0.0489
UPS,VNO,0.0424
UPS,WDC,0.0413
UPS,WMB,0.0038
UPS,WMT,0.0405
URBN,V,0.0109
URBN,VFC,0.0136
URBN,VMC,0.0004
URBN,WDC,0.0379
URBN,WHR,0.0104
V,VMC,0.0399
V,WHR,0.0102
VLO,VRSN,0.0016
VLO,WDC,0.0257
VLO,WHR,0.0353
VRSN,WDC,0.0095
VRSN,WFC,0.0096
VRSN,WM,0.0220
VRSN,WMB,0.0106
VRSN,XOM,0.0036
VRSN,XYL,0.0268
WDC,WFC,0.0109
WDC,WHR,0.0250
WDC,WM,0.0165
WFC,WM,0.0322
WFC,XYL,0.0369
WHR,WM,0.0196
WU,XRAY,0.0486
XOM,XRAY,0.0163
XOM,XRX,0.0031
